Date,Open,High,Low,Close,Volume,Adj Close
2014-08-21,174.240005,175.919998,173.440002,175.149994,2075200,169.156845
2014-08-20,173.270004,174.179993,172.600006,174.029999,1755100,168.075173
2014-08-19,174.910004,175.100006,173.630005,173.960007,1916100,168.007576
2014-08-18,173.25,174.630005,172.699997,174.550003,1877700,168.577384
2014-08-15,172.839996,174.600006,171.440002,171.899994,2446000,166.018051
2014-08-14,172.800003,173.100006,171.690002,172.729996,1431400,166.819652
2014-08-13,172.399994,172.889999,171.270004,172.369995,1708200,166.47197
2014-08-12,171.779999,173.110001,171.380005,172.330002,1362900,166.433345
2014-08-11,172.75,173.410004,171.619995,172.460007,2098000,166.558902
2014-08-08,169.350006,172.490005,168.679993,172.259995,2250900,166.365733
2014-08-07,170.300003,171.070007,168.740005,169.100006,1920900,163.313871
2014-08-06,168.149994,170.850006,168.020004,169.740005,1711700,163.931971
2014-08-05,171.300003,171.770004,168.889999,169.419998,2746200,163.622914
2014-08-04,170.570007,171.889999,170.050003,171.690002,2103900,165.815245
2014-08-01,172.380005,172.759995,169.399994,170.25,3140000,164.424515
2014-07-31,174.440002,175.270004,172.789993,172.869995,3797600,166.954861
2014-07-30,175.960007,177.479996,175.360001,175.759995,2345600,169.745973
2014-07-29,176.169998,177.110001,175.449997,175.539993,3055600,169.533499
2014-07-28,175.00,176.460007,174.669998,175.949997,2303400,169.929474
2014-07-25,175.910004,176.460007,174.720001,175.399994,2114900,169.39829
2014-07-24,176.800003,177.320007,175.610001,176.259995,2012800,170.228864
2014-07-23,175.210007,177.220001,174.630005,176.820007,3436100,170.769715
2014-07-22,172.380005,175.380005,172.380005,175.020004,3849500,169.031303
2014-07-21,170.169998,172.100006,170.050003,171.720001,2227400,165.844217
2014-07-18,170.410004,171.789993,169.649994,171.470001,2558600,165.602771
2014-07-17,170.210007,171.600006,168.919998,170.139999,3815500,164.318278
2014-07-16,169.199997,170.990005,169.00,170.470001,3295100,164.636989
2014-07-15,169.699997,170.149994,167.149994,169.169998,4802300,163.381468
2014-07-14,167.179993,167.720001,166.460007,167.00,3007700,161.285721
2014-07-11,163.020004,165.139999,162.380005,164.800003,2293300,159.161002
2014-07-10,162.220001,163.779999,161.529999,163.419998,2204100,157.828217
2014-07-09,165.240005,165.330002,163.630005,164.669998,1943800,159.035446
2014-07-08,166.740005,166.779999,163.729996,164.910004,2422200,159.267239
2014-07-07,168.970001,168.970001,166.899994,167.779999,1774000,162.039031
2014-07-03,167.830002,169.899994,167.720001,169.460007,1801200,163.661553
2014-07-02,167.00,167.809998,166.570007,166.889999,1877600,161.179484
2014-07-01,166.350006,168.270004,166.059998,166.809998,2947800,161.10222
2014-06-30,166.869995,167.910004,166.369995,167.440002,1885200,161.710668
2014-06-27,167.25,167.649994,166.369995,166.779999,3111200,161.073248
2014-06-26,167.00,168.110001,166.369995,168.009995,2131200,162.261156
2014-06-25,167.820007,169.020004,167.399994,168.380005,1601200,162.618506
2014-06-24,169.550003,170.550003,167.949997,168.229996,1608000,162.47363
2014-06-23,170.179993,170.619995,169.210007,170.240005,1738500,164.414863
2014-06-20,170.320007,171.080002,169.419998,169.839996,4688200,164.028541
2014-06-19,170.00,170.160004,168.929993,169.729996,2306900,163.922304
2014-06-18,167.889999,170.100006,167.289993,169.860001,2873200,164.04786
2014-06-17,165.639999,168.75,165.449997,168.220001,2450000,162.463977
2014-06-16,165.520004,166.529999,164.449997,165.850006,1756400,160.175077
2014-06-13,166.169998,167.070007,165.419998,165.889999,1761100,160.213702
2014-06-12,165.759995,166.649994,165.020004,165.960007,2309900,160.281314
2014-06-11,165.089996,166.160004,164.690002,165.429993,2004100,159.769435
2014-06-10,165.860001,167.259995,165.479996,166.360001,1684500,160.667621
2014-06-09,166.039993,166.860001,165.639999,166.00,2377500,160.319938
2014-06-06,162.899994,166.259995,162.899994,166.190002,3478100,160.50344
2014-06-05,162.720001,163.429993,161.559998,162.580002,1859600,157.016963
2014-06-04,161.440002,162.729996,160.860001,162.389999,2098400,156.833462
2014-06-03,159.850006,161.929993,159.279999,161.800003,2408600,156.263654
2014-06-02,159.779999,160.199997,157.910004,160.029999,2162500,154.554214
2014-05-30,160.419998,160.639999,159.160004,159.809998,2206300,154.341741
2014-05-29,161.139999,162.00,159.619995,160.740005,1779200,155.239926
2014-05-28,160.910004,161.610001,159.779999,161.190002,1855200,155.674526
2014-05-27,161.119995,163.429993,160.580002,161.770004,3248800,155.7035
2014-05-23,159.910004,160.479996,159.509995,160.160004,1210200,154.153876
2014-05-22,158.949997,160.300003,158.649994,159.850006,1645100,153.855503
2014-05-21,157.160004,159.75,157.130005,159.350006,4226300,153.374254
2014-05-20,157.479996,157.910004,155.610001,156.350006,2034900,150.486756
2014-05-19,156.25,157.990005,156.009995,157.669998,1618000,151.757247
