date,HS300A,HS300B,恒生ETF,南方香港,石油黄金,恒生H股,易基黄金,国投新兴,招商金砖,银华通胀,华宝油气,添富贵金,工银资源,信诚四国,信诚商品,沪深300 ETF,中证500 ETF,H股ETF,MoneyFund,德国30,纳指ETF,标普500,Apple,Google,Gold,S&P 500,USO,XOP
2013-12-23,0.0142857142857,0.0,0.00491642084562,-1.0,0.0,0.0,0.0110584518167,0.0,-1.0,0.0734312416555,0.0,-0.031914893617,0.0,0.0,0.0208044382802,0.0,-0.00190839694656,0.0082219938335,0.0,0.0,0.0158311345646,0.0,0.0383774993389,0.0131561980671,-0.0031913230431,0.00534259567864,-0.0033821589628,0.00516755205943
2013-12-24,-0.0399061032864,0.00314465408805,0.00978473581213,0.0,0.0,0.0,0.00625,-1.0,0.0,0.0982587064677,0.0361560418649,0.00784929356358,0.0,0.0,0.0149456521739,0.00128589798543,0.0057361376673,0.0112130479103,0.0,0.0,0.0155844155844,0.0,-0.00424500051457,-0.00292348418313,0.00458594791036,0.00219138399928,0.0036764987648,0.00675674237286
2013-12-26,-0.00366748166259,-0.00522466039707,-0.00581395348837,0.0,-1.0,-0.0641025641026,-0.0217391304348,0.0,0.0149439601494,-1.0,-1.0,0.0,0.0,0.0,0.0267737617135,-0.00856164383562,-0.00570342205323,-0.00403225806452,0.0,0.0,0.00170502983802,0.0,-0.00664111615176,0.0050546722209,0.00551248932838,0.00508395484156,0.00450831194656,-0.00598195811093
2013-12-27,-0.0110429447853,0.0,0.0107212475634,0.0,0.0,0.0452054794521,0.0031746031746,-1.0,0.0134969325153,0.0,0.0,-0.00311526479751,0.0,0.066265060241,-1.0,0.0133851468048,0.0162523900574,0.00607287449393,0.0,0.0,0.00340425531915,0.0,-0.00675655983738,0.000841223397751,0.00325513968229,-5.43578401098e-05,0.00532953686791,0.0104212372565
2013-12-30,-0.0161290322581,-0.00105042016807,-0.00385728061716,0.0,0.0,-0.0353866317169,0.0126582278481,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.0960451977401,0.0,0.000852151683,0.00282220131703,-0.0140845070423,0.0,0.0,-0.0144189991518,0.0,-0.00994484250829,-0.00799356368138,-0.014771208638,-0.000163168599126,-0.00864958147321,-0.0145264292833
2013-12-31,0.0176544766709,-0.00420609884332,0.00290416263311,0.0,-1.0,0.0326086956522,-0.015625,0.0,0.0,0.0,0.0,-0.01875,0.0,0.05,0.0117340286832,0.0114942528736,0.0046904315197,0.00714285714286,0.0,0.0,0.000860585197935,0.0,0.0117218759396,0.0101400855873,0.00632640615587,0.00473286279524,-0.00591047019168,0.0101710154192
2014-01-02,-0.00495662949195,-0.00316789862724,-0.00289575289575,0.0,0.0,-1.0,0.0047619047619,0.0,0.0712365591398,0.0,0.0,0.0031847133758,0.0,0.0285714285714,-1.0,-0.003367003367,0.00560224089636,-0.0111448834853,0.0,0.0,0.00515907136715,0.0,-0.014063680955,-0.00677248277481,0.016190121869,-0.00958364895044,-0.0308607021518,-0.0207208195492
2014-01-03,-0.00124533001245,-1.0,-0.0174249757986,-1.0,0.0,0.0,0.0331753554502,0.0,-0.0112923462986,0.0,0.0,0.015873015873,0.0,-1.0,0.0,-0.0109797297297,-0.00649953574745,-0.0215163934426,0.0,0.0,-0.00684345594525,0.0,-0.0219658449683,-0.00729485023382,0.0109322118644,-0.00016399818624,-0.0140227870289,-0.00908956005061
2014-01-06,-0.0261845386534,0.0,-0.00985221674877,0.0,0.0,0.0,-0.0122324159021,-0.0658036677454,-1.0,0.0,0.0,-0.0109375,0.0,0.0,-1.0,-0.0239111870196,-0.0280373831776,-0.0125654450262,0.0,0.0,-0.00344530577089,0.0,0.00545302051256,0.0111493707048,0.00176040739575,-0.00289790940902,-0.00533333333333,-0.00541354204185
2014-01-07,-0.0499359795134,-0.0021436227224,0.0,0.0,0.0,0.00833333333333,0.0294117647059,0.0311778290993,0.0,0.0,0.0,0.0173775671406,0.0,0.0,0.0,0.000437445319335,0.00384615384615,-0.00636267232238,0.0,0.0,-0.000864304235091,0.0,-0.00715160157417,0.019278189251,-0.00569037656904,0.00614166698469,0.000297944593387,0.00922286639659
2014-01-08,0.0121293800539,-0.00751879699248,0.0139303482587,0.0,0.0,-0.0192837465565,-0.00902255639098,-1.0,-0.037711313394,0.0,0.0,-0.0108695652174,0.0,0.0,0.0169712793734,-0.0008745080892,0.00095785440613,0.0106723585912,0.0,0.0,0.0147058823529,0.0,0.00633286163502,0.00208107906701,-0.00589123884868,0.000218054457566,-0.012507503722,-0.00449442244993
2014-01-09,-0.0119840213049,-0.00649350649351,-0.00490677134446,0.0,-1.0,0.00421348314607,-0.0349013657056,0.0,0.0283783783784,0.0,-1.0,-0.0141287284144,-1.0,0.0,-1.0,-0.00612691466083,-0.00956937799043,-0.0105596620908,0.0,0.0,-0.000852514919011,0.0,-0.0127700844074,-0.00962997293009,0.00287839477959,0.000653853780452,-0.00241248492159,-0.00406316112169
2014-01-10,-0.0256064690027,-0.00871459694989,0.0,0.0174418604651,0.0,-0.0461538461538,0.00314465408805,-1.0,-1.0,0.0,0.0,-0.0015923566879,0.0,0.0,0.0,-0.0070453544694,-0.0193236714976,-0.00747065101387,0.0,0.0,-0.000853242320819,0.0,-0.00667263585589,-5.31213518261e-05,0.0151950279858,0.00272271893292,0.00332518117744,0.0063463039168
2014-01-13,0.0235131396957,-0.0175824175824,-0.00197238658777,-0.00666666666667,0.0,0.0234604105572,0.0172413793103,0.0,0.0,-1.0,0.0,0.0127591706539,0.0,0.0,0.0,-0.00709534368071,-0.00492610837438,0.0,0.0,0.0,-0.000853970964987,0.0,0.00523516821752,-0.00637064951145,0.00631959909663,-0.0133050754999,-0.0114491717821,-0.0279279372262
2014-01-15,-0.0108108108108,-0.0145413870246,0.0,-1.0,0.0,0.0114613180516,-1.0,0.0,0.0313725490196,0.0,0.0,-0.00157480314961,0.0,0.0,-1.0,0.00669941938365,0.0237623762376,-0.0010752688172,0.0,0.0,-0.0017094017094,0.0,0.0403747620913,0.0228321580346,-0.0112377543688,0.0163465296223,0.0292593407723,0.0180723691082
2014-01-16,0.0450819672131,-0.0192962542565,0.00592885375494,0.0,0.0,-0.0552407932011,0.0,0.0,0.0101394169835,-1.0,0.0,0.00315457413249,0.0,0.0,0.0,0.000443655723159,0.00580270793037,0.0,0.0,0.0,0.0111301369863,0.00507099391481,-0.00557983883723,0.00661655988745,0.0010863863919,-0.00129971453295,-0.00355339058336,0.0104687514308
2014-01-17,0.00261437908497,-0.0115740740741,0.0049115913556,0.0,0.0,0.0809595202399,-1.0,0.0,0.0150564617315,0.0,0.0,0.0125786163522,0.0,0.0,0.0,-0.0141906873614,-0.0134615384615,0.005382131324,0.0,0.0,0.00169348010161,-0.00403632694248,-0.0245016031614,-0.00492116442588,0.00951664571737,-0.00422947205781,0.00118861805714,-0.0099098500315
2014-01-21,-0.0599739243807,-0.00702576112412,-0.0019550342131,0.0,0.0,-0.0277392510402,0.0,0.0,-1.0,0.0,0.0,-0.0124223602484,0.0,0.0,0.0,-0.0184435447593,0.00487329434698,0.00321199143469,0.0,0.0,-0.000845308537616,-0.00303951367781,0.0155362299706,0.0114469246558,-0.0101711982138,0.00294050284319,0.00890480881285,0.024567707474
2014-01-22,0.0679611650485,0.0106132075472,0.0,0.0,-1.0,0.0171184022825,0.0,0.0,0.0,0.0,-1.0,0.00943396226415,0.0,0.0,0.0,0.0274977085243,0.0300678952473,0.00747065101387,0.0,0.0,0.0,-0.00508130081301,0.00444389240645,0.00113430641007,-0.00426060996476,0.000651591088006,0.0167696077217,0.0183541336203
2014-01-23,-0.0350649350649,0.0233372228705,-0.0127326150833,-1.0,0.0,-0.00420757363254,-0.0388639760837,-1.0,0.0,-0.00126903553299,0.0,-1.0,-1.0,0.0,0.0,-0.00535236396075,0.0075329566855,-0.0169491525424,0.0,0.0,0.00761421319797,0.00919305413687,0.008467673836,-0.00422309017258,0.021813901807,-0.00819321382614,0.00462962949567,-0.0111919175857
2014-01-24,0.0376850605653,0.0193842645382,-0.00694444444444,0.0,0.0,-0.0140845070423,0.0202177293935,0.0,-0.09963099631,-0.0457433290978,0.0,0.0,0.0,0.0,0.0,0.00538116591928,0.0158878504673,-0.010775862069,0.0,0.0,-0.00419815281276,0.00202429149798,-0.0181775199619,-0.0312646170896,0.00410542734128,-0.0213359273985,-0.00403222914654,-0.0227840024308
2014-01-27,-0.0285343709468,0.00559284116331,-0.022977022977,0.0,0.0,-0.0114285714286,0.00762195121951,0.0,-1.0,0.0119840213049,0.0,0.00931677018634,0.0,0.0,0.0156657963446,-0.0129348795718,-0.000919963201472,-0.020697167756,0.0,0.0,-0.0202360876897,-0.020202020202,0.00811252134129,-0.020109822207,-0.0108758033292,-0.00491925181893,-0.0101215147414,-0.0192539981602
2014-01-28,0.0614152202937,0.00111234705228,0.0,0.0,0.0,-0.0014450867052,-1.0,0.0,0.0,-1.0,0.0,-0.00615384615385,0.0,0.0,-0.00385604113111,0.000903750564844,-0.00184162062615,-0.00222469410456,0.0,0.0,-0.00172117039587,-0.00618556701031,-0.079927415895,0.0197779429859,-8.26884927471e-05,0.00595478976215,0.0134384750219,0.0174846555049
2014-01-29,0.0188679245283,-0.00444444444444,0.00920245398773,0.0,0.0,-0.0101302460203,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0503225806452,0.00316027088036,0.00738007380074,0.015607580825,0.0,0.0,0.0120689655172,0.0134854771784,-0.0113523914848,-0.0143275574494,0.0125672099025,-0.00960518912335,0.001153098909,-0.00633099813746
2014-01-30,0.0,0.0122767857143,-0.00709219858156,0.0,0.0,0.0204678362573,0.0,0.0,0.0272373540856,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0139513951395,-0.00549450549451,-0.0109769484083,0.0,0.0,-0.00936967632027,-0.0102354145343,-0.00193711536152,0.025719980115,-0.0220462478807,0.0106004528248,0.00633460984739,0.00409593900886
2014-02-07,-0.0864197530864,0.0,-0.0163265306122,-1.0,0.0,-0.0472779369628,0.0,0.0,-0.00378787878788,0.0,0.0,-0.010071942446,0.0,0.0,0.0,0.00638977635783,0.0193370165746,-0.0166481687014,0.0,0.0,-0.00257953568358,0.00620475698035,0.0460415876145,0.0370357065535,0.0200384157979,0.00251072504199,0.0197424314809,-0.00649645880169
2014-02-10,0.0540540540541,0.00661521499449,0.0,0.0,0.0,0.0496240601504,-0.00294985250737,0.0,-0.0228136882129,0.0257452574526,0.0,-0.0595930232558,-1.0,0.0,0.0219512195122,0.0290249433107,0.0289069557362,0.00225733634312,0.0,0.0,0.0103448275862,-0.00308324768756,0.0179148968653,-0.00383034888092,0.00613898675843,0.00183660366543,-0.000280527505065,-0.00714722090617
2014-02-11,0.0115384615385,0.00219058050383,0.0155601659751,-1.0,0.0,-0.0114613180516,0.0,0.0,-0.00129701686122,0.0356671070013,0.0,0.0494590417311,0.0,0.0,-1.0,0.00484795063905,0.00263388937665,0.0191441441441,0.0,0.0,-0.000853242320819,0.00515463917526,0.0131760219689,0.0147068334861,0.0117149611408,0.0109438471537,0.000280606222829,0.0140909488885
2014-02-12,-0.0304182509506,0.00546448087432,0.00919305413687,0.0,0.0380952380952,0.0,-0.0133136094675,-1.0,0.0246753246753,-0.0446428571429,0.0,-0.0338733431517,0.0,0.0,0.0,0.00175438596491,0.0105078809107,0.0121546961326,0.0,0.0,0.0111016225448,0.0123076923077,-7.46323237134e-05,-0.00293240060191,0.000562873909916,0.000494623014309,0.00448933794863,0.00845789950199
2014-02-13,0.0614379084967,0.00326086956522,-0.00202429149798,0.0,-1.0,-0.0115942028986,-0.00449775112444,0.0,-0.0735107731305,0.0480640854473,0.0,0.015243902439,-1.0,0.094387755102,-1.0,-0.00262697022767,-0.0147313691508,-0.0109170305677,0.0,0.0,-0.00591216216216,0.0,0.015879222257,0.0111318852796,0.00851882986418,0.0051627792607,0.00195530731719,0.0140782173731
2014-02-14,-0.00246305418719,0.0032502708559,0.00405679513185,0.0,0.0,0.0161290322581,0.0210843373494,0.0,0.00957592339261,-1.0,-1.0,0.0285285285285,0.0,-0.0151515151515,0.0,0.00351185250219,0.0167106420405,0.00441501103753,0.0,0.0,0.00509770603229,0.0101317122594,-0.000808102519886,0.00241685977046,0.0132281777549,0.00551887470705,0.00111516590787,0.00797520821185
