date,HS300A,HS300B,恒生ETF,南方香港,石油黄金,恒生H股,易基黄金,国投新兴,招商金砖,银华通胀,华宝油气,添富贵金,工银资源,信诚四国,信诚商品,沪深300 ETF,中证500 ETF,H股ETF,MoneyFund,德国30,纳指ETF,标普500,Apple,Google,Gold,S&P 500,USO,XOP
2016-02-29,0.693,1.012,0.968,0.732,0.736,0.569,0.694,0.693,0.604,0.403,0.437,0.59,0.691,0.602,0.417,2.86,5.48,0.81,99.99,0.82,1.46,1.19,95.587058,697.77002,118.639999,190.607718,9.0,24.424574
2016-03-01,0.737,1.008,0.974,0.739,0.74,0.575,0.705,0.7,0.61,0.408,0.447,0.599,0.704,0.616,0.422,2.92,5.64,0.82,100.0,0.82,1.46,1.19,99.383251,718.809998,117.769997,195.088322,9.15,25.020296
2016-03-02,0.811,1.01,1.012,0.767,0.752,0.604,0.696,0.712,0.633,0.414,0.454,0.591,0.715,0.63,0.427,3.05,5.95,0.86,99.99,0.84,1.52,1.21,99.600743,718.849976,118.68,195.964746,9.3,26.360667
2016-03-03,0.873,1.01,1.004,0.767,0.758,0.6,0.703,0.714,0.634,0.415,0.455,0.596,0.725,0.622,0.427,3.04,5.95,0.86,100.0,0.83,1.51,1.2,100.342188,712.419983,120.730003,196.732848,9.25,27.671255
2016-03-04,0.889,1.01,1.014,0.771,0.779,0.611,0.714,0.725,0.64,0.419,0.472,0.605,0.74,0.612,0.431,3.08,5.77,0.87,100.0,0.83,1.51,1.21,101.834965,710.890015,120.540001,197.372928,9.65,28.743554
2016-03-07,0.976,1.012,1.017,0.78,0.803,0.621,0.715,0.737,0.652,0.435,0.493,0.605,0.755,0.629,0.444,3.1,5.94,0.88,100.0,0.84,1.51,1.21,100.70797,695.159973,121.139999,197.530491,10.11,29.855566
2016-03-08,0.955,1.013,1.008,0.769,0.8,0.612,0.718,0.732,0.648,0.433,0.495,0.609,0.761,0.627,0.443,3.09,5.97,0.87,100.0,0.83,1.49,1.2,99.877548,693.969971,120.580002,195.373892,9.65,27.442894
2016-03-09,0.86,1.015,1.006,0.759,0.776,0.607,0.707,0.728,0.64,0.425,0.476,0.6,0.74,0.619,0.436,3.05,5.8,0.86,100.0,0.83,1.47,1.2,99.966525,705.23999,119.580002,196.338955,10.15,28.415907
2016-03-10,0.8,1.014,1.011,0.763,0.782,0.606,0.703,0.723,0.643,0.423,0.48,0.597,0.743,0.613,0.436,3.01,5.7,0.86,100.0,0.83,1.48,1.2,100.01595,712.820007,121.5,196.496503,10.04,28.306691
2016-03-11,0.806,1.01,1.014,0.767,0.791,0.61,0.715,0.726,0.649,0.427,0.491,0.605,0.76,0.618,0.44,3.0,5.7,0.87,100.01,0.83,1.48,1.2,101.09352,726.820007,119.410004,199.667391,10.19,29.557706
2016-03-14,0.837,1.011,1.028,0.787,0.793,0.62,0.705,0.732,0.661,0.428,0.49,0.599,0.754,0.621,0.441,3.06,5.9,0.89,100.0,0.85,1.5,1.21,101.350549,730.48999,117.870003,199.411363,9.88,29.100985
2016-03-15,0.787,1.011,1.025,0.782,0.786,0.617,0.691,0.727,0.655,0.42,0.477,0.587,0.746,0.622,0.436,3.05,5.83,0.88,99.99,0.86,1.51,1.21,103.387056,728.330017,117.959999,199.086394,9.7,29.110914
2016-03-16,0.776,1.011,1.022,0.777,0.789,0.614,0.696,0.728,0.652,0.421,0.481,0.591,0.745,0.622,0.437,3.07,5.77,0.88,99.99,0.86,1.5,1.21,104.7612,736.090027,120.589996,200.238547,10.18,30.222928
2016-03-17,0.834,1.014,1.031,0.787,0.803,0.625,0.704,0.734,0.658,0.425,0.495,0.598,0.754,0.625,0.442,3.12,5.97,0.89,99.99,0.87,1.52,1.21,104.593141,737.780029,120.129997,201.508879,10.55,30.739218
2016-03-18,0.888,1.014,1.035,0.793,0.817,0.631,0.705,0.741,0.666,0.428,0.503,0.598,0.769,0.628,0.449,3.17,6.2,0.9,99.99,0.86,1.51,1.21,104.711767,737.599976,119.800003,202.300745,10.48,30.765106
2016-03-21,0.932,1.008,1.04,0.806,0.811,0.635,0.699,0.749,0.675,0.427,0.499,0.594,0.763,0.632,0.446,3.24,6.33,0.91,99.99,0.86,1.51,1.22,104.701886,742.090027,118.959999,202.587788,10.59,30.675498
2016-03-22,0.906,1.011,1.036,0.799,0.812,0.634,0.7,0.75,0.675,0.426,0.499,0.596,0.767,0.635,0.447,3.21,6.29,0.9,99.98,0.86,1.51,1.22,105.502644,740.75,119.309998,202.478907,10.54,30.775062
2016-03-23,0.906,1.009,1.039,0.796,0.808,0.632,0.695,0.748,0.672,0.428,0.496,0.593,0.764,0.633,0.447,3.22,6.35,0.9,99.99,0.86,1.52,1.22,104.91937,738.059998,116.610001,201.14265,10.11,29.28161
2016-03-24,0.844,1.013,1.027,0.785,0.793,0.624,0.684,0.751,0.665,0.435,0.478,0.583,0.75,0.627,0.44,3.17,6.23,0.89,99.99,0.86,1.51,1.21,104.464619,735.299988,116.330002,201.053554,10.06,29.649996
2016-03-28,0.846,1.012,1.026,0.779,0.798,0.62,0.684,0.746,0.661,0.423,0.486,0.582,0.75,0.627,0.441,3.15,6.25,0.88,99.99,0.86,1.52,1.21,103.990098,733.530029,116.599998,201.172343,10.01,29.391131
2016-03-29,0.838,1.012,1.026,0.778,0.794,0.621,0.686,0.746,0.663,0.422,0.478,0.584,0.745,0.625,0.439,3.13,6.14,0.88,99.99,0.86,1.52,1.21,106.451693,744.77002,118.760002,203.033207,9.8,29.799341
2016-03-30,0.885,1.008,1.044,0.793,0.799,0.637,0.694,0.761,0.673,0.425,0.486,0.592,0.747,0.632,0.44,3.22,6.5,0.91,99.98,0.87,1.53,1.22,108.310245,750.530029,117.099998,203.92406,9.73,29.759514
2016-03-31,0.878,1.005,1.042,0.797,0.799,0.637,0.688,0.76,0.676,0.422,0.481,0.587,0.753,0.636,0.436,3.21,6.38,0.91,100.0,0.87,1.54,1.22,107.746747,744.950012,117.639999,203.429147,9.7,30.217507
2016-04-01,0.895,1.007,1.034,0.787,0.801,0.631,0.69,0.759,0.671,0.423,0.488,0.588,0.749,0.633,0.437,3.22,6.37,0.9,100.01,0.86,1.53,1.22,108.73534,749.909973,116.93,204.814898,9.33,29.71969
2016-04-05,0.915,1.004,1.022,0.78,0.787,0.624,0.687,0.761,0.663,0.424,0.479,0.587,0.74,0.631,0.434,3.25,6.53,0.89,99.99,0.86,1.54,1.22,108.557393,737.799988,117.660004,202.112676,9.13,29.102396
2016-04-06,0.896,1.008,1.023,0.777,0.785,0.623,0.688,0.762,0.663,0.422,0.481,0.587,0.734,0.631,0.432,3.24,6.56,0.89,99.99,0.85,1.54,1.22,109.694276,745.690002,116.940002,204.319984,9.6,30.088074
2016-04-07,0.866,1.011,1.017,0.775,0.789,0.62,0.688,0.749,0.663,0.417,0.487,0.588,0.737,0.628,0.435,3.21,6.48,0.88,99.99,0.85,1.55,1.22,107.301883,740.280029,118.610001,201.875112,9.51,30.147813
2016-04-08,0.847,1.011,1.015,0.778,0.787,0.616,0.694,0.75,0.66,0.416,0.49,0.591,0.731,0.627,0.435,3.18,6.42,0.88,100.0,0.84,1.54,1.22,107.420517,739.150024,118.43,202.419519,10.03,31.262923
2016-04-11,0.888,1.012,1.026,0.785,0.797,0.625,0.699,0.757,0.666,0.42,0.502,0.595,0.741,0.628,0.439,3.21,6.53,0.89,99.99,0.85,1.53,1.22,107.776404,736.099976,120.029999,201.944407,10.28,31.223098
2016-04-12,0.877,1.01,1.031,0.786,0.8,0.628,0.7,0.762,0.67,0.421,0.506,0.598,0.749,0.632,0.442,3.21,6.5,0.9,99.99,0.85,1.52,1.22,109.180211,743.090027,120.050003,203.825071,10.64,33.333842
2016-04-13,0.949,1.009,1.051,0.798,0.814,0.643,0.697,0.777,0.683,0.429,0.528,0.596,0.762,0.647,0.451,3.25,6.6,0.92,99.99,0.86,1.53,1.23,110.761959,751.719971,118.769997,205.883912,10.51,32.965459
2016-04-14,0.941,1.008,1.071,0.81,0.823,0.655,0.693,0.786,0.696,0.428,0.531,0.591,0.775,0.659,0.448,3.26,6.65,0.94,99.99,0.87,1.55,1.23,110.821272,753.200012,117.110001,205.893805,10.48,32.995327
2016-04-15,0.922,1.009,1.073,0.805,0.835,0.655,0.693,0.796,0.693,0.429,0.536,0.59,0.78,0.659,0.449,3.26,6.64,0.93,100.0,0.87,1.55,1.23,108.596938,759.0,117.919998,205.666149,10.25,32.417861
2016-04-18,0.9,1.009,1.056,0.795,0.81,0.642,0.69,0.782,0.685,0.423,0.511,0.589,0.771,0.653,0.439,3.22,6.52,0.92,100.0,0.86,1.55,1.23,106.253977,766.609985,117.739998,207.111302,10.17,33.074979
2016-04-19,0.917,1.009,1.073,0.805,0.829,0.652,0.697,0.794,0.693,0.426,0.536,0.591,0.785,0.659,0.445,3.22,6.53,0.93,100.0,0.88,1.56,1.24,105.690479,753.929993,119.580002,207.764576,10.44,33.911312
2016-04-20,0.89,1.008,1.064,0.798,0.838,0.646,0.697,0.793,0.689,0.427,0.54,0.594,0.8,0.656,0.446,3.17,6.24,0.92,99.99,0.89,1.55,1.24,105.907963,752.669983,118.970001,207.962554,10.76,34.379258
2016-04-21,0.921,1.007,1.082,0.807,0.857,0.652,0.705,0.798,0.702,0.435,0.561,0.599,0.815,0.666,0.457,3.15,6.2,0.93,99.99,0.9,1.55,1.25,104.7612,759.140015,119.419998,206.844045,10.72,34.020829
2016-04-22,0.882,1.002,1.079,0.802,0.855,0.649,0.7,0.794,0.699,0.435,0.554,0.597,0.812,0.665,0.453,3.16,6.23,0.93,100.0,0.89,1.55,1.25,104.474507,718.77002,117.889999,206.844045,10.76,35.215591
2016-04-25,0.858,1.001,1.079,0.798,0.86,0.643,0.697,0.784,0.697,0.433,0.569,0.592,0.814,0.662,0.453,3.16,6.2,0.92,99.99,0.9,1.53,1.24,103.881352,723.150024,118.230003,206.487707,10.55,34.717774
2016-04-26,0.858,1.001,1.073,0.795,0.854,0.638,0.696,0.785,0.696,0.432,0.562,0.589,0.805,0.661,0.45,3.17,6.29,0.91,99.99,0.89,1.53,1.25,103.159676,708.140015,118.699997,206.794551,10.81,35.713408
2016-04-27,0.858,1.001,1.072,0.798,0.866,0.641,0.701,0.79,0.689,0.437,0.58,0.597,0.819,0.66,0.457,3.16,6.25,0.91,99.99,0.89,1.52,1.25,96.704165,705.840027,119.040001,207.220184,11.14,36.79865
2016-04-28,0.84,1.002,1.075,0.799,0.875,0.645,0.701,0.792,0.692,0.44,0.596,0.599,0.815,0.664,0.46,3.16,6.2,0.92,99.99,0.9,1.52,1.26,93.748274,691.02002,121.290001,205.339504,11.22,35.713408
2016-04-29,0.855,1.003,1.059,0.794,0.876,0.638,0.711,0.794,0.688,0.447,0.597,0.606,0.825,0.661,0.467,3.15,6.21,0.91,100.01,0.89,1.51,1.24,92.670704,693.01001,123.650002,204.230904,11.3,35.583979
2016-05-03,0.902,1.006,1.049,0.793,0.871,0.631,0.722,0.796,0.687,0.443,0.585,0.614,0.821,0.661,0.461,3.21,6.41,0.9,99.99,0.9,1.51,1.25,94.09428,692.359985,122.959999,204.062635,10.74,33.662404
2016-05-04,0.89,1.01,1.037,0.788,0.852,0.623,0.717,0.784,0.68,0.436,0.563,0.612,0.804,0.654,0.454,3.2,6.41,0.89,100.0,0.88,1.5,1.23,93.115575,695.700012,122.209999,202.924325,10.79,32.875852
2016-05-05,0.913,1.013,1.042,0.786,0.847,0.626,0.718,0.765,0.674,0.439,0.556,0.612,0.799,0.648,0.455,3.2,6.46,0.89,100.0,0.88,1.49,1.22,92.737619,701.429993,122.07,202.884739,10.9,33.602664
2016-05-06,0.876,1.013,1.028,0.777,0.843,0.617,0.719,0.743,0.669,0.434,0.543,0.611,0.79,0.637,0.451,3.13,6.21,0.87,100.0,0.88,1.49,1.23,92.220424,711.119995,123.18,203.627109,10.96,33.194454
2016-05-09,0.804,1.01,1.027,0.771,0.848,0.613,0.718,0.75,0.674,0.436,0.546,0.613,0.792,0.637,0.455,3.07,5.98,0.87,100.0,0.88,1.5,1.25,92.290046,712.900024,120.650002,203.795378,10.68,32.477596
2016-05-10,0.777,1.005,1.027,0.77,0.833,0.612,0.712,0.744,0.667,0.432,0.53,0.608,0.777,0.633,0.451,3.06,5.95,0.87,100.0,0.88,1.5,1.25,92.916649,723.179993,120.980003,206.329331,10.99,33.732098
2016-05-11,0.784,1.007,1.023,0.768,0.846,0.612,0.719,0.752,0.673,0.438,0.55,0.614,0.781,0.637,0.455,3.07,5.94,0.87,99.99,0.89,1.52,1.26,92.011556,715.289978,122.120003,204.399172,11.34,34.080568
2016-05-12,0.799,1.008,1.014,0.763,0.85,0.611,0.717,0.749,0.665,0.439,0.559,0.614,0.782,0.636,0.463,3.09,5.95,0.87,100.0,0.88,1.51,1.25,89.853242,713.309998,121.160004,204.45856,11.45,34.010874
2016-05-13,0.797,1.008,0.999,0.755,0.846,0.606,0.72,0.745,0.662,0.439,0.554,0.614,0.785,0.638,0.464,3.07,5.93,0.86,100.0,0.86,1.5,1.24,90.032273,710.830017,121.709999,202.676869,11.37,33.453318
2016-05-16,0.851,1.008,1.011,0.757,0.846,0.606,0.721,0.743,0.666,0.443,0.553,0.615,0.793,0.637,0.467,3.09,6.04,0.86,99.99,0.87,1.5,1.24,93.37417,716.48999,121.800003,204.676323,11.76,34.170176
2016-05-17,0.837,1.01,1.015,0.759,0.856,0.609,0.719,0.752,0.663,0.446,0.564,0.615,0.806,0.638,0.472,3.08,6.03,0.86,100.0,0.87,1.52,1.24,92.986272,706.22998,122.220001,202.765965,11.92,34.658038
2016-05-18,0.802,1.009,1.006,0.752,0.849,0.605,0.719,0.746,0.668,0.447,0.563,0.613,0.792,0.628,0.475,3.06,5.86,0.86,100.0,0.86,1.5,1.23,94.050506,706.630005,120.099998,202.825352,11.7,34.170176
2016-05-19,0.834,1.009,1.006,0.749,0.844,0.603,0.709,0.745,0.662,0.442,0.557,0.604,0.779,0.629,0.474,3.06,5.89,0.85,99.99,0.87,1.5,1.23,93.692445,700.320007,119.870003,202.122568,11.79,34.010874
2016-05-20,0.832,1.009,1.019,0.753,0.844,0.606,0.711,0.745,0.664,0.447,0.559,0.602,0.778,0.636,0.472,3.07,5.96,0.86,99.99,0.86,1.5,1.23,94.706954,709.73999,119.709999,203.399453,11.75,34.289651
2016-05-23,0.831,1.012,1.016,0.752,0.84,0.606,0.71,0.75,0.666,0.448,0.558,0.602,0.771,0.635,0.471,3.08,6.03,0.86,99.99,0.86,1.51,1.24,95.910433,704.23999,119.370003,203.122303,11.66,34.219957
2016-05-24,0.821,1.013,1.014,0.75,0.838,0.601,0.702,0.75,0.659,0.446,0.559,0.598,0.778,0.627,0.472,3.06,5.98,0.86,99.99,0.86,1.51,1.23,97.372514,720.090027,117.300003,205.75523,11.82,34.419084
2016-05-25,0.812,1.011,1.046,0.764,0.848,0.614,0.693,0.758,0.669,0.448,0.57,0.591,0.784,0.635,0.472,3.06,5.95,0.88,100.0,0.87,1.54,1.25,99.083248,725.27002,116.980003,207.150889,12.03,35.534194
2016-05-26,0.829,1.008,1.043,0.764,0.858,0.612,0.697,0.757,0.67,0.45,0.582,0.593,0.79,0.635,0.475,3.06,5.97,0.88,99.99,0.88,1.55,1.25,99.868992,724.119995,116.580002,207.210276,11.95,35.305198
2016-05-27,0.821,1.006,1.052,0.768,0.857,0.616,0.695,0.763,0.677,0.451,0.576,0.59,0.794,0.64,0.476,3.06,5.98,0.88,100.0,0.9,1.55,1.26,99.809311,732.659973,115.620003,208.101129,11.98,35.106071
2016-05-31,0.888,1.006,1.082,0.779,0.857,0.628,0.691,0.771,0.692,0.453,0.578,0.587,0.794,0.644,0.476,3.17,6.21,0.9,99.99,0.9,1.58,1.28,99.321953,735.719971,116.059998,207.705189,11.87,35.364938
2016-06-01,0.905,1.007,1.071,0.776,0.852,0.625,0.691,0.775,0.687,0.451,0.578,0.589,0.794,0.644,0.474,3.16,6.21,0.9,99.99,0.89,1.58,1.28,97.929494,734.150024,115.940002,208.130822,11.93,35.753235
2016-06-02,0.907,1.008,1.07,0.775,0.853,0.624,0.691,0.775,0.687,0.454,0.584,0.588,0.796,0.646,0.476,3.16,6.26,0.9,99.99,0.89,1.57,1.28,97.193484,730.400024,115.669998,208.764311,11.86,35.862755
2016-06-03,0.906,1.013,1.079,0.784,0.853,0.627,0.689,0.775,0.685,0.455,0.59,0.588,0.797,0.645,0.477,3.2,6.3,0.91,99.99,0.89,1.57,1.27,97.392403,722.340027,118.879997,208.140715,11.82,35.434632
2016-06-06,0.929,1.017,1.077,0.779,0.852,0.626,0.7,0.775,0.681,0.455,0.584,0.597,0.797,0.649,0.477,3.18,6.31,0.91,99.98,0.89,1.56,1.27,98.098577,716.549988,118.919998,209.199837,12.04,36.39044
2016-06-07,0.919,1.017,1.093,0.78,0.863,0.636,0.702,0.785,0.69,0.46,0.597,0.6,0.806,0.657,0.484,3.18,6.31,0.93,99.99,0.89,1.57,1.27,98.496423,716.650024,118.82,209.526466,12.22,37.336294
2016-06-08,0.91,1.014,1.096,0.78,0.883,0.641,0.707,0.789,0.695,0.462,0.611,0.603,0.817,0.662,0.486,3.18,6.29,0.93,100.01,0.91,1.56,1.27,98.406912,728.280029,120.580002,210.209449,12.43,37.047559
2016-06-13,0.89,1.012,1.062,0.754,0.859,0.617,0.723,0.766,0.679,0.458,0.574,0.617,0.795,0.655,0.479,3.07,5.99,0.89,99.99,0.88,1.54,1.26,96.815526,718.359985,122.639999,206.329331,11.76,34.787468
2016-06-14,0.883,1.013,1.066,0.753,0.861,0.621,0.721,0.765,0.678,0.46,0.575,0.617,0.799,0.654,0.483,3.08,6.01,0.89,99.99,0.88,1.54,1.26,96.934883,718.27002,122.769997,205.923499,11.73,34.837253
2016-06-15,0.95,1.015,1.064,0.756,0.857,0.622,0.726,0.767,0.68,0.458,0.576,0.62,0.81,0.647,0.479,3.12,6.2,0.89,99.99,0.88,1.55,1.27,96.616607,718.919983,123.68,205.636455,11.47,34.896988
2016-06-16,0.99,1.015,1.042,0.75,0.85,0.612,0.738,0.756,0.678,0.459,0.571,0.632,0.798,0.646,0.48,3.11,6.18,0.88,99.99,0.86,1.55,1.26,97.024402,710.359985,122.379997,206.250143,11.14,34.00092
2016-06-17,0.981,1.017,1.048,0.753,0.853,0.616,0.725,0.765,0.679,0.456,0.565,0.62,0.801,0.644,0.475,3.12,6.23,0.89,100.0,0.87,1.55,1.27,94.816362,691.719971,123.949997,205.482026,11.66,34.941814
2016-06-20,0.963,1.019,1.068,0.759,0.864,0.624,0.728,0.769,0.679,0.459,0.579,0.621,0.804,0.645,0.476,3.12,6.24,0.9,99.99,0.89,1.55,1.28,94.587598,693.710022,123.209999,206.805343,11.91,35.580385
2016-06-21,0.93,1.016,1.068,0.762,0.868,0.628,0.724,0.772,0.683,0.459,0.581,0.619,0.81,0.648,0.481,3.11,6.18,0.91,99.98,0.88,1.55,1.28,95.393239,695.940002,120.839996,207.392374,11.89,36.159092
2016-06-22,0.952,1.019,1.084,0.764,0.877,0.639,0.718,0.774,0.689,0.46,0.594,0.612,0.804,0.654,0.484,3.13,6.29,0.92,99.98,0.89,1.54,1.27,95.035178,697.460022,120.900002,207.054087,11.74,35.849783
2016-06-23,0.938,1.022,1.086,0.765,0.876,0.64,0.719,0.776,0.69,0.459,0.588,0.614,0.805,0.654,0.481,3.12,6.25,0.92,99.98,0.89,1.54,1.27,95.58221,701.869995,120.110001,209.750458,11.98,36.518285
2016-06-24,0.95,1.023,1.049,0.748,0.861,0.621,0.751,0.756,0.68,0.456,0.574,0.639,0.79,0.639,0.472,3.09,6.15,0.89,99.98,0.86,1.53,1.26,92.89676,675.219971,126.0,202.218513,11.4,34.542706
2016-06-27,0.962,1.024,1.063,0.754,0.865,0.628,0.752,0.765,0.681,0.458,0.578,0.644,0.79,0.64,0.472,3.13,6.32,0.91,99.97,0.86,1.53,1.26,91.544087,668.26001,126.68,198.596808,11.19,32.746725
2016-06-28,0.962,1.028,1.063,0.753,0.856,0.628,0.749,0.76,0.678,0.459,0.564,0.639,0.783,0.638,0.473,3.14,6.4,0.91,99.96,0.86,1.52,1.26,93.085731,680.039978,125.32,202.178705,11.47,34.263332
2016-06-29,0.981,1.028,1.07,0.763,0.863,0.633,0.752,0.769,0.688,0.459,0.572,0.64,0.783,0.653,0.479,3.16,6.39,0.92,99.96,0.86,1.53,1.26,93.891372,684.109985,125.839996,205.621322,11.79,35.061545
2016-06-30,0.971,1.033,1.089,0.774,0.879,0.646,0.749,0.781,0.7,0.46,0.581,0.64,0.782,0.665,0.482,3.16,6.39,0.93,99.99,0.86,1.54,1.29,95.084904,692.099976,126.470001,208.42714,11.57,34.732284
2016-07-01,0.981,1.035,1.096,0.777,0.886,0.648,0.757,0.786,0.706,0.46,0.574,0.646,0.782,0.674,0.481,3.16,6.39,0.93,100.0,0.86,1.55,1.29,95.373342,699.210022,128.410004,208.864931,11.78,35.320967
2016-07-05,1.069,1.028,1.101,0.78,0.892,0.648,0.764,0.792,0.705,0.465,0.58,0.654,0.793,0.674,0.483,3.22,6.55,0.94,99.99,0.86,1.56,1.28,94.47819,694.950012,129.470001,207.362526,11.18,34.003914
2016-07-06,1.118,1.027,1.084,0.772,0.887,0.64,0.784,0.78,0.698,0.463,0.568,0.665,0.788,0.662,0.478,3.24,6.59,0.92,99.99,0.85,1.55,1.28,95.015281,697.77002,130.229996,208.606244,11.33,34.243376
2016-07-07,1.17,1.028,1.09,0.779,0.893,0.644,0.784,0.788,0.706,0.464,0.57,0.666,0.787,0.672,0.483,3.24,6.62,0.93,99.99,0.86,1.57,1.29,95.423076,695.359985,129.740005,208.476892,10.82,33.654694
2016-07-08,1.14,1.03,1.086,0.781,0.883,0.64,0.778,0.789,0.703,0.461,0.564,0.663,0.783,0.672,0.48,3.23,6.6,0.92,100.01,0.85,1.57,1.3,96.159086,705.630005,130.520004,211.581206,10.83,34.223421
2016-07-11,1.235,1.033,1.102,0.789,0.891,0.652,0.786,0.803,0.715,0.461,0.568,0.668,0.793,0.679,0.479,3.23,6.6,0.94,100.0,0.86,1.6,1.32,96.457473,715.090027,129.289993,212.327436,10.65,34.123645
2016-07-12,1.248,1.038,1.116,0.796,0.898,0.659,0.785,0.814,0.723,0.46,0.575,0.664,0.804,0.689,0.482,3.32,6.68,0.95,99.99,0.86,1.6,1.33,96.895097,720.640015,127.150002,213.869649,11.19,35.779939
2016-07-13,1.266,1.04,1.129,0.802,0.91,0.667,0.773,0.821,0.732,0.462,0.59,0.657,0.816,0.694,0.487,3.32,6.74,0.96,99.99,0.86,1.61,1.34,96.348065,716.97998,128.320007,213.839801,10.75,35.031614
2016-07-14,1.214,1.046,1.137,0.803,0.909,0.67,0.768,0.822,0.733,0.462,0.587,0.652,0.821,0.689,0.484,3.32,6.76,0.97,100.0,0.87,1.61,1.34,98.257718,720.950012,127.330002,215.033767,10.87,34.981726
2016-07-15,1.202,1.044,1.142,0.804,0.911,0.673,0.765,0.826,0.74,0.461,0.583,0.653,0.824,0.696,0.481,3.32,6.74,0.98,100.0,0.87,1.62,1.36,98.24777,719.849976,126.839996,214.745231,10.99,34.762216
2016-07-18,1.174,1.04,1.154,0.802,0.912,0.677,0.766,0.824,0.742,0.461,0.585,0.653,0.825,0.701,0.481,3.31,6.71,0.98,100.0,0.88,1.62,1.35,99.292116,733.780029,127.040001,215.322318,10.82,34.941814
2016-07-19,1.171,1.04,1.147,0.795,0.914,0.674,0.766,0.825,0.74,0.457,0.583,0.651,0.83,0.699,0.479,3.29,6.72,0.97,100.0,0.87,1.63,1.37,99.331901,736.960022,127.209999,215.103422,10.7,34.592594
2016-07-20,1.145,1.046,1.158,0.797,0.911,0.676,0.77,0.827,0.743,0.456,0.579,0.651,0.821,0.698,0.48,3.29,6.7,0.97,100.0,0.87,1.63,1.36,99.421412,741.190002,125.389999,215.998893,10.73,34.612549
2016-07-21,1.144,1.05,1.168,0.804,0.915,0.68,0.759,0.833,0.751,0.455,0.585,0.643,0.823,0.704,0.477,3.31,6.73,0.98,99.99,0.88,1.64,1.39,98.894269,738.630005,127.300003,215.183022,10.49,34.033846
2016-07-22,1.131,1.049,1.157,0.805,0.905,0.674,0.764,0.827,0.744,0.455,0.574,0.648,0.818,0.699,0.475,3.28,6.69,0.97,100.0,0.88,1.64,1.38,98.128421,742.73999,126.349998,216.148148,10.42,34.10369
2016-07-25,1.109,1.05,1.159,0.808,0.9,0.672,0.76,0.828,0.745,0.45,0.572,0.645,0.817,0.699,0.471,3.28,6.7,0.97,99.99,0.88,1.64,1.4,96.815526,739.77002,125.470001,215.561102,10.13,33.235633
2016-07-26,1.141,1.054,1.176,0.818,0.892,0.682,0.759,0.833,0.746,0.448,0.566,0.644,0.808,0.705,0.467,3.32,6.79,0.98,99.99,0.88,1.65,1.4,96.149138,738.419983,126.0,215.660605,10.08,33.844268
2016-07-27,1.05,1.051,1.167,0.807,0.886,0.676,0.756,0.827,0.745,0.445,0.564,0.643,0.812,0.697,0.461,3.25,6.5,0.97,99.99,0.89,1.65,1.39,102.3953,741.77002,128.029999,215.431766,9.9,33.145834
2016-07-28,1.055,1.053,1.166,0.815,0.88,0.675,0.767,0.829,0.745,0.444,0.56,0.651,0.814,0.7,0.46,3.27,6.53,0.97,99.99,0.89,1.66,1.38,103.77781,745.909973,127.660004,215.680509,9.67,33.305477
2016-07-29,1.022,1.055,1.152,0.811,0.877,0.672,0.762,0.83,0.744,0.44,0.557,0.649,0.813,0.698,0.459,3.25,6.48,0.97,100.01,0.89,1.67,1.42,103.648513,768.789978,128.979996,216.028741,9.76,34.173533
2016-08-01,1.023,1.047,1.163,0.819,0.888,0.68,0.77,0.833,0.743,0.439,0.569,0.656,0.815,0.703,0.459,3.23,6.38,0.98,100.0,0.91,1.67,1.41,105.478603,772.880005,129.220001,215.849653,9.41,32.686858
2016-08-02,1.028,1.045,1.159,0.819,0.87,0.677,0.77,0.828,0.74,0.436,0.552,0.656,0.809,0.701,0.456,3.24,6.44,0.97,100.0,0.9,1.68,1.42,103.917063,771.070007,130.270004,214.46664,9.33,32.906368
2016-08-03,1.031,1.051,1.141,0.814,0.868,0.669,0.775,0.82,0.73,0.438,0.551,0.659,0.807,0.705,0.453,3.24,6.46,0.96,100.0,0.89,1.65,1.4,105.220002,773.179993,129.649994,215.093463,9.69,34.223421
2016-08-04,1.029,1.053,1.147,0.82,0.879,0.67,0.77,0.831,0.731,0.438,0.563,0.657,0.805,0.705,0.455,3.25,6.51,0.96,100.0,0.89,1.66,1.39,105.870003,771.609985,129.869995,215.322318,9.84,34.452907
2016-08-05,1.022,1.059,1.168,0.832,0.874,0.679,0.774,0.832,0.738,0.438,0.567,0.661,0.814,0.699,0.456,3.26,6.49,0.97,100.01,0.89,1.67,1.39,107.480003,782.219971,127.550003,217.083411,9.86,34.971746
2016-08-08,1.025,1.063,1.185,0.841,0.879,0.688,0.76,0.833,0.745,0.442,0.578,0.648,0.813,0.707,0.463,3.29,6.58,0.99,100.0,0.9,1.69,1.4,108.370003,781.76001,127.440002,216.954074,10.1,35.69014
2016-08-09,1.032,1.064,1.179,0.841,0.886,0.69,0.76,0.833,0.748,0.444,0.586,0.65,0.819,0.714,0.464,3.31,6.65,0.99,100.0,0.9,1.7,1.4,108.809998,784.26001,127.959999,217.083411,10.07,35.231168
2016-08-10,1.064,1.069,1.175,0.837,0.884,0.692,0.769,0.841,0.752,0.446,0.579,0.655,0.822,0.711,0.464,3.3,6.61,0.99,100.0,0.93,1.7,1.4,108.0,784.679993,128.559998,216.546132,9.77,34.772192
