code,1996-01-04,1997-01-06,1998-01-05,1999-01-04,2000-01-04,2001-01-04,2002-01-04,2003-01-06,2004-01-05,2005-01-04,2006-01-04,2007-01-04,2008-01-04,2009-01-05,2010-01-04,2011-01-04,2012-01-04,2013-01-04,2014-01-06,2015-01-05
600229,NaN,NaN,NaN,NaN,NaN,-0.2173,-0.24,-0.1715,-0.2438,-0.1779,0.1289,1.9304,-0.5238,0.415,-0.1468,-0.1071,0.1352,NaN,0.5035,0.7055
002711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6561
002301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2674,-0.3541,-0.013,0.4972,0.0893,1.3106
600246,NaN,NaN,NaN,NaN,NaN,-0.1053,0.0032,-0.5662,0.1053,-0.1048,2.5213,NaN,-0.6734,1.2895,-0.2549,-0.471,0.2933,-0.2596,0.9631,0.2726
000885,NaN,NaN,NaN,NaN,0.7455,-0.4191,-0.5871,0.3671,NaN,0.0203,0.7721,2.9087,-0.5796,1.101,-0.1671,-0.1105,0.4616,-0.3442,0.8555,0.1113
601579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0002
002776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1825,0.3147,-0.1213,0.6194,1.3226,-0.4494,0.9049,0.8204,-0.0148,0.3186,0.7224,-0.0529,-0.0748
002691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3696,0.5688,0.5365
300347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1155,0.0617,NaN
000543,1.5038,0.2996,-0.4054,0.0535,0.8033,-0.225,-0.1672,0.3792,-0.3273,-0.3966,0.566,2.6386,-0.7528,1.1652,-0.2474,-0.2748,0.4866,-0.0699,1.0191,0.023
600838,-0.0124,0.9434,0.4605,0.421,0.354,-0.0959,-0.2828,-0.1865,-0.1747,-0.3704,0.35,1.6797,-0.5726,1.7391,-0.1865,-0.3934,0.0169,0.3132,0.3344,0.5797
002541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0856,-0.1778,0.2871,0.3792
002782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3638,0.024,1.2105,0.2921,0.9704
300252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1705,1.6273,1.4216,NaN
600789,NaN,NaN,-0.1719,0.0835,0.6822,-0.2428,-0.2643,-0.0204,-0.4469,-0.1486,0.5946,1.481,-0.5238,0.9145,0.2941,-0.4303,-0.2031,0.2577,0.5436,0.5966
300127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1395,-0.0568,-0.1592,0.343,0.3372
603969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
601636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0628,0.0952,0.2062,0.416
002612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0228,0.0009,-0.0465,NaN
000153,NaN,NaN,NaN,NaN,NaN,-0.3026,-0.2199,0.2219,-0.3661,-0.3511,NaN,1.4756,-0.5654,1.1511,0.3649,-0.4201,0.1052,0.1651,NaN,NaN
002283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.58,-0.4057,-0.3761,-0.0886,0.5512,1.1169
601199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0783,0.2344,0.323,0.7446
002649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8698,0.102,0.5181
300096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3419,-0.2863,1.9747,-0.1282,1.3867
300345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0865,0.312,1.7098
601900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6007,-0.2408,0.0549,0.8527,0.3944
002684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3147,1.1236,0.8613
300489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0254,-0.1713,-0.286,-0.1062,0.025,-0.069,0.4198
002176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5902,0.5324,1.3333,-0.1484,0.0516,0.3405,0.3689,4.015
603958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2343,2.3758,0.1634,0.587
300126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5045,-0.1697,0.3918,1.3005,NaN
002345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2444,-0.2451,0.1812,0.517,0.644
600460,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.139,0.3239,0.1418,0.4087,-0.7039,2.4929,0.8525,-0.6329,-0.1066,0.6667,0.2168,0.2941
600499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6733,-0.4371,-0.3309,0.1924,4.1373,-0.4547,2.9838,0.3608,-0.6225,-0.0186,1.3974,-0.0924,0.0858
000030,1.4804,0.4806,-0.5281,0.1622,1.5848,-0.2857,-0.4871,-0.3918,-0.5613,0.0441,0.7883,-0.1798,NaN,2.6567,0.2395,NaN,0.1425,-0.3219,0.4948,0.0637
600604,0.0856,0.2608,0.1197,0.3627,0.6911,-0.2035,-0.2413,-0.2819,-0.2019,-0.1125,-0.1268,1.7839,-0.679,1.6462,-0.1623,0.1107,0.0176,0.3703,0.1872,1.5843
300474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5595,-0.3626,2.6778,0.5638,-0.469,-0.0471,0.1523,0.9723,0.6494
300287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.226,0.2928,1.7718
600756,NaN,0.1624,0.1836,-0.0972,3.0154,-0.3295,-0.2714,0.0641,-0.0762,-0.3032,-0.2347,0.7332,-0.5525,2.0695,0.1135,-0.3555,0.2161,0.5738,0.5912,1.0343
603199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000950,NaN,NaN,NaN,NaN,0.6175,-0.081,-0.0629,-0.4403,-0.6827,0.437,0.7778,1.9145,-0.2325,0.7029,-0.3322,-0.4802,0.2214,-0.2301,0.4524,0.6175
600584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0536,0.0453,0.639,0.8392,-0.6539,NaN,0.3344,-0.5227,-0.2015,0.5443,0.8298,NaN
002412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3119,0.1165,0.8924,-0.1583,0.4412
600615,0.3867,0.4207,0.7377,-0.0255,0.5538,-0.3446,-0.3422,-0.642,-0.0167,0.5297,1.4903,NaN,NaN,1.6805,-0.2384,-0.3183,0.4843,-0.0307,0.3311,0.6133
002739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600178,NaN,NaN,NaN,-0.1362,0.4847,-0.1313,-0.18,-0.0867,-0.3557,0.0629,0.0453,1.875,-0.6198,2.9686,-0.3345,-0.5127,-0.0732,-0.0602,0.202,0.9384
002700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1625,0.3184,0.0925
002126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5031,1.3642,0.7702,-0.5189,-0.1505,0.9343,0.1119,0.3372
601799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.033,0.3826,0.3695,0.8261
600345,NaN,NaN,NaN,NaN,NaN,-0.3991,-0.5002,-0.3381,0.1132,-0.3002,0.0779,0.9197,-0.5084,1.2058,0.1974,-0.3894,0.1889,0.2023,0.1082,0.3982
002284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1066,-0.5964,-0.1161,0.6058,0.4568,1.8892
300540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600652,0.7111,0.0877,0.5188,0.5767,0.5223,-0.1484,-0.1154,0.0587,-0.2936,-0.3483,0.178,1.212,-0.4632,1.0791,-0.0966,-0.3435,0.1402,0.0138,NaN,1.5718
603318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9106
002495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5212,0.0063,0.1818,1.7403,0.0371
000156,NaN,NaN,NaN,NaN,NaN,-0.3177,-0.2678,-0.2359,-0.6242,-0.4622,6.9673,NaN,NaN,NaN,NaN,NaN,NaN,0.809,0.1966,0.1355
002279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0738,-0.445,-0.2411,0.4776,NaN,1.0355
603636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.329
002028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.086,1.2969,2.0397,-0.2165,0.4543,-0.0194,-0.5194,0.1642,0.1189,0.179,0.1323
603567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600707,NaN,0.6419,-0.3941,0.6609,0.1979,-0.4677,0.0259,0.3046,-0.3537,-0.4932,0.0824,1.3322,-0.5386,3.135,0.4666,-0.675,-0.1044,0.49,0.0293,0.0867
002816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000423,NaN,0.7386,0.11,-0.1429,0.8548,-0.1328,-0.1056,-0.1405,0.4826,-0.305,1.6835,NaN,-0.5913,0.8716,1.1348,-0.2384,-0.0289,0.0326,-0.012,0.2937
000715,NaN,NaN,-0.0535,-0.0146,0.651,-0.1852,-0.2015,-0.1455,-0.153,0.1832,0.4817,1.3933,-0.5791,0.6367,0.2754,-0.5437,-0.0927,1.0827,-0.0184,NaN
600425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2662,-0.3681,NaN,2.14,-0.1735,1.9427,0.099,-0.4559,-0.0973,-0.2561,0.9244,-0.2475
002186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6889,0.4413,0.0109,-0.2161,0.1973,0.1756,0.0853,0.0759
000591,NaN,0.7766,0.0537,0.4859,0.6022,-0.2973,-0.1767,-0.2449,-0.324,-0.0937,0.7915,NaN,-0.4455,1.0056,0.2353,-0.3927,0.1469,0.2544,1.0413,NaN
603861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2427,0.3591,0.7764,1.4145
002618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0904,1.9715,-0.2846,0.5333
300066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5498,0.0391,1.2105,0.2245,1.3222
603158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600248,NaN,NaN,NaN,NaN,NaN,-0.4665,-0.2658,-0.3641,-0.4488,-0.0885,0.0583,NaN,NaN,2.3465,0.3895,-0.4624,0.0693,0.0556,0.2,0.1082
601011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.106,-0.0953,0.1131,0.6397
600260,NaN,NaN,NaN,NaN,NaN,-0.2223,-0.4282,-0.3342,-0.1094,-0.286,0.997,1.0267,-0.6085,1.9064,-0.0902,-0.2677,0.8201,-0.2582,0.2679,0.4186
002451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2761,-0.1733,0.3774,0.5906,0.681
300354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0696,0.5651,1.6448
000613,NaN,NaN,0.1929,-0.0883,0.281,-0.4462,NaN,-0.5168,-0.4029,0.0368,0.645,NaN,NaN,2.0419,-0.0671,-0.4059,0.0186,0.3872,0.5033,1.1915
300318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2737,0.2149,1.5896
002271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5452,-0.3887,0.25,0.8169,0.2632,0.0159
300192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0122,0.1831,1.057,NaN
600706,NaN,0.6948,0.2324,0.136,0.4749,-0.1335,-0.1275,-0.2625,-0.2657,-0.4284,-0.1051,1.6175,-0.6648,1.5527,1.2578,-0.4612,0.0413,-0.0009,0.3986,0.5397
002466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.291,0.2364,-0.0439,0.3689,1.7178
600491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1519,0.884,1.361,-0.67,2.4694,-0.2628,-0.163,0.0527,-0.3642,1.1242,0.1528
603999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000712,NaN,NaN,-0.1498,0.6193,0.4246,-0.3069,-0.2217,-0.3699,-0.1812,-0.1681,0.0426,9.6949,-0.7214,2.4555,-0.1338,-0.4416,0.2234,NaN,1.5203,-0.0232
000628,NaN,0.2239,0.0655,0.2749,0.3776,-0.4029,-0.2323,-0.4092,-0.0195,-0.2861,0.2125,2.5546,NaN,2.4812,-0.1004,NaN,-0.0072,-0.1356,0.5142,0.8743
600303,NaN,NaN,NaN,NaN,NaN,-0.013,-0.3174,0.6042,-0.4289,-0.3207,1.0248,0.9939,-0.7046,2.0313,0.2973,-0.0993,-0.3794,-0.0261,0.4039,1.2964
002472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5104,-0.09,-0.1078,0.7615,1.02
002272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7121,0.0045,-0.5076,0.3667,-0.2421,0.5011,0.3586
002064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.4479,-0.7715,2.1534,0.1525,-0.5792,0.0191,0.7384,0.3799,0.0071
603006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9539
002362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7233,-0.2334,0.3467,0.3577,0.57
300290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8469,0.3743,1.0804
600129,NaN,NaN,-0.0767,0.1589,0.7935,0.0351,0.014,-0.335,-0.6612,-0.3122,NaN,2.3041,-0.6195,1.3442,-0.0169,-0.3915,0.1128,0.1923,1.335,NaN
300312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4592,NaN,0.8152
601311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0072,0.2611,0.3233,0.3775
300326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.904,-0.1796,0.7121
002470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3333,0.1452,0.4068,0.315,0.4308
002548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0899,0.1276,0.7099,0.53
603868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000561,1.1856,0.5649,-0.2992,0.1376,0.5614,-0.3584,-0.217,-0.453,-0.0925,NaN,0.3394,3.2353,-0.5481,1.2222,-0.1277,-0.261,-0.1551,0.0859,0.5899,0.621
601158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2756,-0.0685,0.1223,0.6648,-0.032
002446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5247,-0.0929,0.3171,NaN,1.5928
600027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1336,2.1659,-0.6069,0.3768,-0.3741,-0.0426,0.222,-0.2342,1.6773,-0.093
002496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5896,0.0909,0.5589,0.773,0.208
000518,1.5349,1.2385,-0.5574,NaN,NaN,0.0062,0.4692,-0.0443,-0.3976,-0.4291,0.5816,2.0852,-0.673,0.8222,0.722,-0.4547,-0.0026,-0.1641,0.7165,0.2305
002315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1023,-0.4781,-0.2335,0.3756,0.3286,0.5818
603798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6298,0.9133,0.3016,-0.3194,0.2336,-0.2617,0.6484,NaN
002403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.493,0.0178,0.0588,0.348,0.5326
603618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
002292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2823,0.2121,-0.2882,1.8466,-0.1485,1.8283
002123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2514,0.7737,0.8283,-0.4823,-0.4665,-0.1141,0.3325,NaN
000939,NaN,NaN,NaN,NaN,0.8086,-0.468,-0.1541,0.1755,-0.369,0.1562,0.0664,2.1043,-0.7916,2.8836,0.4035,0.0514,NaN,-0.0754,0.8761,0.1267
002201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7058,0.9822,0.1328,-0.2978,-0.0386,0.0695,0.5109,NaN
002264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9075,-0.0472,0.044,-0.3465,0.3266,0.1018,0.0359
002696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2394,0.1522,NaN
603009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5655
002727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3666
000973,NaN,NaN,NaN,NaN,NaN,-0.1808,-0.342,-0.1523,-0.2773,-0.3968,NaN,2.0991,-0.5826,1.9746,0.6945,-0.5654,0.0334,NaN,0.6447,0.8624
300194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1217,0.5576,0.3087,0.1929
600777,NaN,0.5139,0.1407,-0.0617,0.8029,-0.3265,-0.2682,-0.0363,-0.2836,-0.2455,0.6728,2.6015,-0.7439,1.78,-0.141,-0.4171,0.4454,0.33,0.9596,NaN
300335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81,0.0646,NaN
300536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
600650,-0.1888,0.0397,-0.0153,0.3749,0.8057,-0.1975,-0.0752,-0.3352,0.1751,0.158,0.0093,1.1805,-0.5271,0.9413,-0.2519,-0.2615,-0.1306,0.3567,0.8865,1.6603
002520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2747,-0.118,1.2729,0.434,0.3204
002369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3005,0.0655,0.1005,0.0921,0.1379
002437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5823,0.1843,1.115,0.6369,NaN
002158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5814,0.9677,1.221,-0.6277,0.1199,0.563,0.1429,0.1584
300144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0901,-0.1965,0.5718,0.7059,NaN
600880,0.3529,0.5652,0.25,1.2056,0.3521,-0.1952,-0.1435,-0.0811,0.1059,-0.0176,NaN,1.1927,-0.3101,1.1427,0.12,-0.4097,-0.1728,0.8673,0.0502,-0.2581
600623,0.3766,0.2351,-0.0047,-0.0958,0.8537,-0.2829,-0.1214,-0.2633,-0.1549,0.1879,-0.2849,0.9959,-0.6594,3.83,-0.0601,-0.4446,-0.102,0.0838,0.7796,NaN
002330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4422,0.0764,-0.0307,0.3802,0.8508
603808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000725,NaN,NaN,NaN,NaN,NaN,NaN,-0.2848,0.8194,-0.4104,-0.4399,0.1751,4.4183,-0.7941,0.8448,-0.3841,-0.3703,0.3373,-0.0568,0.6394,-0.1786
300467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
000931,NaN,NaN,NaN,NaN,0.3464,-0.5182,-0.1803,-0.4773,-0.4075,-0.207,NaN,NaN,NaN,0.9756,0.0509,-0.2878,0.1443,-0.0342,0.5672,0.3321
